754	2010-03-28 00:00:00.0	1
2509	2010-03-28 00:00:00.0	1
2474	2010-03-28 00:00:00.0	1
129	2010-03-28 00:00:00.0	2
1986	2010-03-28 00:00:00.0	1
1833	2010-03-28 00:00:00.0	2
1868	2010-03-28 00:00:00.0	1
2488	2010-03-28 00:00:00.0	1
2401	2010-04-04 00:00:00.0	3
875	2010-04-04 00:00:00.0	1
95	2010-04-04 00:00:00.0	2
1119	2010-04-09 00:00:00.0	1
2180	2010-04-10 00:00:00.0	6
1830	2010-04-10 00:00:00.0	1
2489	2010-04-10 00:00:00.0	3
1898	2010-04-10 00:00:00.0	2
570	2010-04-10 00:00:00.0	1
40	2010-04-10 00:00:00.0	2
1866	2010-04-10 00:00:00.0	1
2431	2010-04-11 00:00:00.0	2
2354	2010-04-16 00:00:00.0	2
2357	2010-04-16 00:00:00.0	6
NULL	2010-04-16 00:00:00.0	6
2510	2010-04-16 00:00:00.0	3
1841	2010-04-16 00:00:00.0	6
1843	2010-04-17 00:00:00.0	6
1806	2010-04-17 00:00:00.0	6
1836	2010-04-17 00:00:00.0	1
2209	2010-04-17 00:00:00.0	3
2217	2010-04-17 00:00:00.0	2
NULL	2010-04-17 00:00:00.0	3
NULL	2010-04-17 00:00:00.0	1
2370	2010-04-17 00:00:00.0	2
2506	2010-04-17 00:00:00.0	1
2493	2010-04-18 00:00:00.0	3
1808	2010-04-18 00:00:00.0	4
1834	2010-04-18 00:00:00.0	3
1834	2010-04-18 00:00:00.0	3
1817	2010-04-18 00:00:00.0	1
NULL	2010-04-23 00:00:00.0	1
652	2010-04-23 00:00:00.0	4
2347	2010-04-23 00:00:00.0	1
81	2010-04-24 00:00:00.0	1
1860	2010-04-24 00:00:00.0	1
2508	2010-04-24 00:00:00.0	1
2255	2010-04-24 00:00:00.0	3
1828	2010-04-24 00:00:00.0	6
NULL	2010-04-24 00:00:00.0	1
1835	2010-04-25 00:00:00.0	3
2498	2010-04-25 00:00:00.0	3
1852	2010-05-01 00:00:00.0	1
2203	2010-05-01 00:00:00.0	5
2119	2010-05-01 00:00:00.0	5
1889	2010-05-01 00:00:00.0	1
2502	2010-05-08 00:00:00.0	3
1833	2010-05-08 00:00:00.0	2
2347	2010-05-08 00:00:00.0	3
2384	2010-05-08 00:00:00.0	1
2489	2010-05-08 00:00:00.0	1
NULL	2010-05-08 00:00:00.0	4
2516	2010-05-08 00:00:00.0	2
1892	2010-05-08 00:00:00.0	1
1876	2010-05-09 00:00:00.0	6
1809	2010-05-09 00:00:00.0	4
2309	2010-05-09 00:00:00.0	2
2496	2010-05-09 00:00:00.0	1
NULL	2010-05-09 00:00:00.0	3
2485	2010-05-09 00:00:00.0	6
1821	2010-05-09 00:00:00.0	2
664	2010-05-14 00:00:00.0	4
2518	2010-05-14 00:00:00.0	3
2428	2010-05-14 00:00:00.0	6
2361	2010-05-14 00:00:00.0	2
1844	2010-05-22 00:00:00.0	1
2508	2010-05-22 00:00:00.0	1
2323	2010-05-22 00:00:00.0	3
1836	2010-05-23 00:00:00.0	1
2487	2010-05-23 00:00:00.0	1
NULL	2010-05-23 00:00:00.0	1
57	2010-05-23 00:00:00.0	6
2258	2010-05-23 00:00:00.0	4
2514	2010-05-23 00:00:00.0	1
NULL	2010-05-29 00:00:00.0	3
2497	2010-05-29 00:00:00.0	3
1820	2010-05-29 00:00:00.0	2
NULL	2010-05-29 00:00:00.0	2
2498	2010-05-30 00:00:00.0	3
2488	2010-05-30 00:00:00.0	3
642	2010-06-12 00:00:00.0	3
2533	2010-06-12 00:00:00.0	2
1807	2010-06-13 00:00:00.0	4
NULL	2010-06-25 00:00:00.0	7
2385	2010-06-25 00:00:00.0	3
2518	2010-06-26 00:00:00.0	3
1834	2010-06-26 00:00:00.0	1
936	2010-06-27 00:00:00.0	4
2592	2010-06-27 00:00:00.0	3
1825	2010-06-27 00:00:00.0	3
